rt,resp,subj,alpha_true,tau_true,beta_true,delta_true,acc,alpha,tau,beta,delta,loss
7.41448623101044,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
7.97659266846207,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.86255015472573,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
7.25507301109242,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.8168424241699,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.78380677156137,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.78464614686199,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.78471894934714,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.81310410346713,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.893827296773,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.78422398373672,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.82467262987187,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.80355148596648,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
9.40702020021434,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.79103538753707,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.79252262257525,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.7875921528956,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
6.78195364049499,lower,1,4.36728664844416,6.77982961259237,0.0194362759323743,0.177062610964635,0,2.33822235657471,6.78045621463312,0.0396799116008172,-0.442519555142748,-45.4814159633512
1.82790319415825,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
2.19529455186894,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
2.0273349629478,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.97992349604299,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
3.52634244085734,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
3.46321523218768,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.84141875879549,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
3.39657461149863,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.84089745571852,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.89194754371576,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.83383563330402,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.86334739453453,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.8512615310206,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
1.94920445792672,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
3.30938269221592,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
3.66924028983747,upper,2,2.32874277517991,1.82305591598664,0.904925186015832,0.240747802058964,1,4.15452808925819,1.81672050747153,0.940828205176906,0.449771741701001,4.80021370377796
