acc,rt,rt_pred,acc_pred,condition,country,id
1,4.67,4.26397207112953,0.6483402489626556,3,16,32860
1,2.58,4.304665809682358,0.6462972553081305,3,16,32860
1,3.48,4.294906279330664,0.6383859286083807,3,16,32860
0,3.92,4.32200043303204,0.6118318629994811,3,16,32860
1,5.83,4.273562948599438,0.6314168377823408,3,16,32860
0,5.39,4.219115685579181,0.6351909184726522,3,16,32860
1,3.81,4.246827297846979,0.6332304526748971,3,16,32860
1,3.32,4.273452815015159,0.6480041472265422,3,16,32860
1,2.87,4.298658995299807,0.6456285566476979,3,16,32860
0,4.75,4.317293608130404,0.623128549303046,3,16,32860
1,4.37,4.266183112920394,0.6542443064182195,3,16,32860
1,2.84,4.311112370342278,0.6230610134436402,3,16,32860
0,4.86,4.302054369412851,0.6366443643849717,3,16,32860
1,6.4,4.266795617094222,0.654320987654321,3,16,32860
1,5.74,4.294750295374351,0.6362699639361155,3,16,32860
0,3.16,4.322708922493992,0.6395289298515104,3,16,32860
1,6.91,4.299818131268779,0.649843912591051,3,16,32860
0,3.64,4.241404517738288,0.6294178794178794,3,16,32860
0,6.17,4.3136283679525445,0.6422680412371135,3,16,32860
