acc,rt,rt_pred,acc_pred,condition,country,id
0,19.54,7.836352991657687,0.5902413431269675,3,5,10027
0,17.0,7.888781531073504,0.6168421052631579,3,5,10027
0,3.38,7.750637928831249,0.5746701846965699,3,5,10027
1,20.1,7.940745289887895,0.58870116156283,3,5,10027
0,1.9,7.799548918326151,0.5693354264782836,3,5,10027
0,5.58,7.652670859182227,0.5763418447107869,3,5,10027
0,2.28,7.793860171646574,0.5934409161894847,3,5,10027
1,9.45,7.641176767917005,0.5754072517078297,3,5,10027
1,7.43,7.807409592985176,0.587650444793302,3,5,10027
1,4.19,8.077749279003179,0.6026246719160105,3,5,10027
1,4.05,7.760978174157662,0.59375,3,5,10027
1,15.83,7.773612137536614,0.5965372507869885,3,5,10027
0,3.97,7.661193433388952,0.5931321540062435,3,5,10027
1,8.56,7.751235670883916,0.5893042575285566,3,5,10027
1,10.25,7.671629914761133,0.5815899581589958,3,5,10027
1,5.54,7.7566540457254405,0.5879895561357702,3,5,10027
1,7.03,7.87169950744288,0.5944531658817374,3,5,10027
