acc,rt,rt_pred,acc_pred,condition,country,id
1,4.18,5.43679094127812,0.8173957273652085,3,2,4147
1,3.88,5.560220284996111,0.823409669211196,3,2,4147
1,11.05,5.483923437469319,0.8181818181818182,3,2,4147
1,6.26,5.533207917666398,0.8254693049213597,3,2,4147
1,6.46,5.496145958122526,0.8031697341513292,3,2,4147
1,4.39,5.472392365164713,0.8259541984732824,3,2,4147
1,4.85,5.482559779023692,0.8255991840897501,3,2,4147
1,8.04,5.4803220645456605,0.8286588475267721,3,2,4147
1,3.53,5.544608714296413,0.8151345860843068,3,2,4147
1,3.21,5.542692356641782,0.8172537008677897,3,2,4147
1,3.13,5.46528459511665,0.8379204892966361,3,2,4147
0,7.1,5.4955196713622385,0.820264765784114,3,2,4147
1,5.07,5.502230001063482,0.8385947046843177,3,2,4147
1,3.28,5.469353435869733,0.8151345860843068,3,2,4147
1,7.03,5.497157654271446,0.811704834605598,3,2,4147
0,11.62,5.523515828639961,0.8257345491388045,3,2,4147
0,4.11,5.516776499651196,0.8213740458015267,3,2,4147
