acc,rt,rt_pred,acc_pred,condition,country,id
1,9.8,8.210101898768801,0.6889580093312597,3,4,8284
1,3.0,8.516602888965599,0.6914672216441207,3,4,8284
1,16.91,8.464408446529193,0.7063697566027964,3,4,8284
0,17.64,8.492240629745343,0.6839378238341969,3,4,8284
1,5.12,8.808899453603146,0.68125,3,4,8284
1,12.72,8.402605830225124,0.6850025947067981,3,4,8284
1,7.89,8.546811628537817,0.7188796680497925,3,4,8284
1,3.9,8.50939525485179,0.6982005141388175,3,4,8284
1,4.51,8.472716629077446,0.6849740932642487,3,4,8284
1,8.62,8.571226058563028,0.7237454733574754,3,4,8284
1,13.94,8.353670370314322,0.675954592363261,3,4,8284
1,7.63,8.5490589324131,0.7087227414330218,3,4,8284
1,3.76,8.590514986848055,0.6932642487046632,3,4,8284
0,8.55,8.655271486981732,0.6991196271361989,3,4,8284
0,5.91,8.493034357827973,0.7299270072992701,3,4,8284
0,8.88,8.629102523137384,0.6863659927423535,3,4,8284
1,21.29,8.634364697794037,0.6782925559604372,3,4,8284
0,5.25,8.56854400854131,0.7126496616345653,3,4,8284
1,16.93,8.534099967467403,0.6914285714285714,3,4,8284
0,4.41,8.335221362199968,0.6826625386996904,3,4,8284
