acc,rt,rt_pred,acc_pred,condition,country,id
0,7.4,8.4834075705154,0.4934994582881907,3,16,34034
1,8.8,8.28449320477467,0.4698860553445469,3,16,34034
0,6.04,8.266004302549947,0.4836285560923242,3,16,34034
0,5.88,8.456392296989058,0.48347547974413646,3,16,34034
1,12.39,8.369479837322785,0.4892588614393126,3,16,34034
0,4.85,8.466134030460362,0.4892933618843683,3,16,34034
0,7.94,8.354284677561555,0.49032258064516127,3,16,34034
1,14.15,8.361742489430686,0.4921832884097035,3,16,34034
1,7.85,8.483585360999362,0.4938403856454205,3,16,34034
1,7.25,8.486387894295524,0.5029649595687331,3,16,34034
1,11.4,8.504562971495373,0.4841141626278945,3,16,34034
1,11.34,8.41790608874084,0.4901016586409845,3,16,34034
0,8.34,8.498144046690767,0.5078420767982693,3,16,34034
0,7.08,8.521540975554252,0.5021413276231264,3,16,34034
1,7.77,8.486488282349141,0.49204665959703076,3,16,34034
0,8.26,8.450217638670605,0.4946524064171123,3,16,34034
1,13.75,8.437471222797187,0.47146666666666665,3,16,34034
0,11.03,8.4503223639345,0.5016059957173448,3,16,34034
1,11.03,8.429681358085402,0.4793344068706388,3,16,34034
0,8.64,8.463949610415701,0.492776886035313,3,16,34034
