acc,rt,rt_pred,acc_pred,condition,country,id
0,9.71,9.782151482154024,0.6086956521739131,3,9,17524
1,13.57,9.74590998136363,0.613086038124678,3,9,17524
1,15.09,9.88248973476234,0.6072351421188631,3,9,17524
0,13.49,9.920608458012746,0.6126543209876543,3,9,17524
1,15.24,9.924871897514182,0.6094154164511123,3,9,17524
1,7.62,9.89857853448763,0.6032325338894682,3,9,17524
0,12.13,9.897085168705297,0.6113423517169615,3,9,17524
1,7.04,9.983885862364131,0.6089238845144357,3,9,17524
1,9.62,9.952161196945495,0.6136245449817993,3,9,17524
0,10.9,9.894853711573626,0.6073460941541645,3,9,17524
1,7.13,9.893565495496915,0.6059036768513724,3,9,17524
0,9.41,9.792827235019944,0.6189495365602472,3,9,17524
1,7.24,9.801882771046508,0.6034126163391934,3,9,17524
1,6.24,9.867629722226889,0.6171100678142931,3,9,17524
0,17.21,9.808727356213602,0.6152656008251676,3,9,17524
1,8.16,9.89308948146334,0.607924921793535,3,9,17524
1,7.71,9.873765672085069,0.612603305785124,3,9,17524
0,8.14,9.854156209165938,0.6093506493506493,3,9,17524
