acc,rt,rt_pred,acc_pred,condition,country,id
0,1.87,6.306575063481232,0.4317825405122844,3,8,15777
0,5.36,6.2803013142079385,0.43681747269890797,3,8,15777
1,6.06,6.24318029677244,0.42812336644014637,3,8,15777
0,11.02,6.297161528305825,0.413396127681842,3,8,15777
0,4.35,6.21122931933704,0.4373684210526316,3,8,15777
0,5.32,6.2783790939849,0.41732283464566927,3,8,15777
0,2.43,6.251311654181511,0.4272151898734177,3,8,15777
1,8.86,6.402020964335276,0.41688379364252215,3,8,15777
0,5.4,6.289313192211849,0.4158829676071055,3,8,15777
1,12.85,6.273918059182956,0.42489495798319327,3,8,15777
1,7.43,6.233064680791108,0.40911471974855945,3,8,15777
0,10.2,6.233635210968627,0.4219562955254943,3,8,15777
1,1.87,6.174096415280995,0.4155844155844156,3,8,15777
1,4.94,6.291950911537451,0.40661070304302205,3,8,15777
1,3.71,6.299381442738317,0.42782426778242677,3,8,15777
0,16.08,6.399471773665813,0.41501564129301355,3,8,15777
0,11.73,6.435607129868024,0.41269008914525435,3,8,15777
0,2.04,6.239888453068954,0.4144144144144144,3,8,15777
1,12.27,6.269606673508097,0.43198338525441327,3,8,15777
