acc,rt,rt_pred,acc_pred,condition,country,id
1,4.09,8.442342218866749,0.8570672313393329,3,6,11821
1,10.71,8.567624887964884,0.8709850107066381,3,6,11821
1,3.96,8.36319660246749,0.8487752928647497,3,6,11821
1,16.38,8.463384062326954,0.8523093447905478,3,6,11821
0,12.8,8.407970967729408,0.8674827035657264,3,6,11821
1,7.57,8.354109164396032,0.8598827916888652,3,6,11821
0,9.81,8.367923729826321,0.8483235763704098,3,6,11821
1,15.67,8.46749042689201,0.8585209003215434,3,6,11821
1,7.25,8.369295283318369,0.8671625929861849,3,6,11821
1,7.36,8.369765496985318,0.8525641025641025,3,6,11821
1,5.87,8.416923817033304,0.8739270386266095,3,6,11821
1,9.86,8.372406622910875,0.8551724137931035,3,6,11821
1,5.27,8.342631117385382,0.8472075869336143,3,6,11821
0,7.73,8.354446882841717,0.8632978723404255,3,6,11821
1,8.07,8.247546708561618,0.8669505055880787,3,6,11821
1,11.84,8.368651145853649,0.8466029723991507,3,6,11821
1,7.0,8.407801349825407,0.853035143769968,3,6,11821
1,9.9,8.452778885902076,0.8517722878625135,3,6,11821
1,7.2,8.344776285846883,0.8522848034006376,3,6,11821
1,15.98,8.398147096479432,0.8602550478214666,3,6,11821
