acc,rt,rt_pred,acc_pred,condition,country,id
1,16.81,11.566349228369484,0.8395694515633009,3,6,11959
1,8.03,11.4913441953551,0.8269525267993875,3,6,11959
1,15.51,11.541415288264341,0.8453292496171516,3,6,11959
1,11.19,11.539930209020486,0.8441492079713848,3,6,11959
1,15.11,11.549794028103902,0.839835728952772,3,6,11959
1,9.34,11.482220656926145,0.8268641470888662,3,6,11959
1,11.53,11.49533039375506,0.8398157625383829,3,6,11959
1,20.93,11.578210803462834,0.8354755784061697,3,6,11959
1,9.39,11.61832326767394,0.8295048494129658,3,6,11959
1,11.1,11.566761544660686,0.8438775510204082,3,6,11959
1,7.84,11.644335544184273,0.8463114754098361,3,6,11959
1,10.85,11.551400184680725,0.8383324860193188,3,6,11959
1,13.92,11.492647795741886,0.8385283597342872,3,6,11959
1,13.15,11.525686135495889,0.8370901639344263,3,6,11959
0,10.04,11.47946503111689,0.8320493066255779,3,6,11959
1,8.98,11.581517593089272,0.8487954894925679,3,6,11959
1,8.26,11.45684346218497,0.8471370143149284,3,6,11959
0,14.85,11.615650899520405,0.8381294964028777,3,6,11959
0,9.84,11.662703413568671,0.8398378104409528,3,6,11959
