acc,rt,rt_pred,acc_pred,condition,country,id
0,7.52,12.042864492989667,0.3795582948125321,3,9,19213
1,14.7,11.795944012080803,0.38516624040920716,3,9,19213
0,16.41,11.831700506057576,0.35732647814910024,3,9,19213
1,9.74,11.735221050643172,0.366341713699333,3,9,19213
0,27.54,11.982553039700495,0.3810991268618387,3,9,19213
0,6.38,11.817354506960617,0.3591983556012333,3,9,19213
1,8.49,12.081033959636375,0.3575102880658436,3,9,19213
0,6.75,11.544525757161226,0.3632632119035403,3,9,19213
1,17.12,11.731354134741649,0.3574007220216607,3,9,19213
0,13.33,11.705807904098524,0.35714285714285715,3,9,19213
0,17.35,11.848440432070618,0.37493606138107416,3,9,19213
1,7.84,11.739228724478785,0.3737789203084833,3,9,19213
0,5.57,11.933161296365345,0.37840616966580976,3,9,19213
0,11.28,11.877602465732538,0.35658914728682173,3,9,19213
1,9.4,11.670752527787766,0.36359000509943906,3,9,19213
0,10.4,11.546733074604942,0.35387776065742166,3,9,19213
0,19.76,11.82411773644235,0.37833675564681724,3,9,19213
0,15.07,11.751493133136638,0.37678936605316976,3,9,19213
1,12.36,11.609667364079396,0.35993820803295573,3,9,19213
