acc,rt,rt_pred,acc_pred,condition,country,id
1,16.7,13.49784447993882,0.8389786347055758,3,10,20421
1,12.08,14.02823219100234,0.8453930244664237,3,10,20421
1,11.0,13.466117599288161,0.8475991649269311,3,10,20421
1,21.4,13.725196501546842,0.8505986465382613,3,10,20421
1,12.2,13.869562182343682,0.8434554973821989,3,10,20421
1,14.87,13.58382883089275,0.8469122989102231,3,10,20421
1,9.51,13.671948533969324,0.8467952058363731,3,10,20421
1,17.9,13.560831603766646,0.8321318228630278,3,10,20421
1,18.0,13.712352809406475,0.8508863399374348,3,10,20421
1,8.59,13.514104020865153,0.8489583333333334,3,10,20421
1,21.27,13.55322760754834,0.8396668401874023,3,10,20421
1,28.2,13.574144009049316,0.834375,3,10,20421
1,17.0,13.447800289483926,0.837922077922078,3,10,20421
0,6.8,13.51980247758555,0.8388451443569553,3,10,20421
1,13.9,13.714778914259695,0.8498701298701299,3,10,20421
1,7.6,13.599006477308754,0.8523735002608243,3,10,20421
0,18.9,13.7287947106085,0.8494511238891793,3,10,20421
1,12.31,13.637267778249813,0.8569182389937107,3,10,20421
0,7.7,13.75704323304701,0.850418410041841,3,10,20421
