acc,rt,rt_pred,acc_pred,condition,country,id
1,7.23,15.789499468048787,0.666283084004603,3,11,22935
0,24.36,15.802001055006583,0.6518731988472622,3,11,22935
1,19.54,15.567226588133748,0.6194638694638694,3,11,22935
0,17.85,15.813394566848181,0.643184421534937,3,11,22935
1,17.42,15.530038736958224,0.6411290322580645,3,11,22935
0,15.55,15.845714044137955,0.6400233372228705,3,11,22935
1,28.66,15.627109697513701,0.6311522872032426,3,11,22935
0,7.94,15.860202898200997,0.6521739130434783,3,11,22935
1,10.05,15.403315507483725,0.6528258362168397,3,11,22935
1,11.72,15.522267219142105,0.6352201257861635,3,11,22935
0,26.17,15.591844677963502,0.6560139453805927,3,11,22935
1,13.27,15.732720169320359,0.6674311926605505,3,11,22935
1,28.93,15.602335234889734,0.6606308411214953,3,11,22935
1,28.03,15.545745449358522,0.6522988505747126,3,11,22935
1,15.9,15.962811466370532,0.6522234891676169,3,11,22935
1,22.56,15.550871653519428,0.6545349508954361,3,11,22935
0,28.68,15.825771001026565,0.647985989492119,3,11,22935
