acc,rt,rt_pred,acc_pred,condition,country,id
1,2.9,4.124272162263022,0.7240161453077699,3,8,16541
1,7.54,4.138662597229486,0.7232008052340211,3,8,16541
1,3.48,4.175243375098784,0.7043390514631686,3,8,16541
1,5.29,4.121552821346767,0.6970306995470559,3,8,16541
1,4.97,4.142074868653009,0.7074279939363315,3,8,16541
0,2.85,4.093939071894714,0.6988922457200403,3,8,16541
1,4.82,4.149220028477743,0.7160804020100503,3,8,16541
1,3.1,4.183934855362942,0.7217478653942743,3,8,16541
1,4.5,4.119296789017913,0.7194135490394338,3,8,16541
1,3.59,4.1355979809977335,0.7083961789844143,3,8,16541
1,2.76,4.1693676765433425,0.6978851963746223,3,8,16541
1,7.62,4.144619948933393,0.693198992443325,3,8,16541
1,3.38,4.190691270992898,0.7039274924471299,3,8,16541
0,5.46,4.157999113841556,0.7062374245472837,3,8,16541
1,4.16,4.208351383991438,0.716515609264854,3,8,16541
0,2.9,4.15795051388702,0.7193954659949622,3,8,16541
0,4.6,4.171603692887777,0.703963873557451,3,8,16541
0,2.84,4.143899148540315,0.7060895822848515,3,8,16541
