acc,rt,rt_pred,acc_pred,condition,country,id
1,0.6,0.6409012947581042,1.0,3,15,32214
1,0.69,0.6393366555793293,1.0,3,15,32214
0,0.58,0.6389911252313102,1.0,3,15,32214
0,0.75,0.6381077172406504,1.0,3,15,32214
0,0.75,0.6404187113058988,1.0,3,15,32214
1,0.61,0.6398231530187869,1.0,3,15,32214
0,1.09,0.6386959769219626,1.0,3,15,32214
1,0.68,0.6413914094979262,1.0,3,15,32214
0,0.59,0.639268825311246,1.0,3,15,32214
1,0.58,0.641513193328259,1.0,3,15,32214
0,1.0,0.6368819161918509,1.0,3,15,32214
1,0.56,0.6385749513542549,1.0,3,15,32214
0,0.68,0.6387349680560063,1.0,3,15,32214
1,0.58,0.639156870013367,1.0,3,15,32214
0,0.73,0.6403135418356434,1.0,3,15,32214
1,0.72,0.6385441279454058,1.0,3,15,32214
1,0.69,0.6397532900514123,1.0,3,15,32214
