acc,rt,rt_pred,acc_pred,condition,country,id
0,0.76,0.7261701617225335,0.4325,3,15,32155
1,0.64,0.7358832059424778,0.4325,3,15,32155
1,0.66,0.7266912648044277,0.4215,3,15,32155
0,0.77,0.7391886090156393,0.435,3,15,32155
0,0.68,0.7344665956061308,0.413,3,15,32155
0,0.84,0.7218371982638985,0.4065,3,15,32155
1,0.53,0.7297227278701283,0.4095,3,15,32155
0,0.6,0.724229498108856,0.4145,3,15,32155
0,0.8,0.7253988002243523,0.415,3,15,32155
1,0.68,0.7267728314571609,0.439,3,15,32155
0,0.68,0.7210640669306257,0.4175,3,15,32155
1,0.78,0.7364512130666708,0.4165,3,15,32155
0,0.6,0.7334517825550303,0.4115,3,15,32155
0,0.49,0.7194418876173848,0.403,3,15,32155
0,0.56,0.7181068741482007,0.42321160580290146,3,15,32155
0,0.43,0.7234889614174865,0.419,3,15,32155
1,0.89,0.7317709301731383,0.4175,3,15,32155
1,0.82,0.7349164585853805,0.442,3,15,32155
1,1.13,0.7270356900958188,0.4125,3,15,32155
