acc,rt,rt_pred,acc_pred,condition,country,id
0,5.82,8.056077413247275,0.7120204603580562,3,11,23171
1,7.74,7.958860320773631,0.7014388489208633,3,11,23171
1,5.06,8.007318954156387,0.6859928168291431,3,11,23171
1,14.82,8.024287334754675,0.6801033591731266,3,11,23171
0,6.66,7.989067550308225,0.7032854209445585,3,11,23171
1,7.29,7.863096678281264,0.6809499225606608,3,11,23171
1,13.12,7.974516390516215,0.6964102564102564,3,11,23171
0,4.98,7.887644057482113,0.6914402870322911,3,11,23171
1,7.07,7.929235212020111,0.7040450588837686,3,11,23171
1,11.94,8.067693164912027,0.699537750385208,3,11,23171
1,5.53,7.986414737941582,0.7011788826242953,3,11,23171
1,5.74,8.091250622197837,0.7037987679671458,3,11,23171
0,11.38,8.05134540218496,0.6822381930184805,3,11,23171
1,13.84,7.962494259556395,0.6957862281603289,3,11,23171
1,9.96,7.936297889031503,0.6939300411522634,3,11,23171
0,5.1,7.922528204341787,0.6675231243576567,3,11,23171
1,6.78,8.076958702819576,0.7024665981500514,3,11,23171
