acc,rt,rt_pred,acc_pred,condition,country,id
1,4.5,5.06845456310573,0.6119791666666666,3,7,14360
0,5.31,5.037783500932796,0.6150627615062761,3,7,14360
1,5.46,5.032626578850555,0.6136125654450262,3,7,14360
0,9.96,5.087054568824561,0.6163883089770354,3,7,14360
1,13.69,5.0553943315847825,0.6049060542797495,3,7,14360
1,8.9,5.118004416432687,0.6452119309262166,3,7,14360
1,1.5,5.363059552737778,0.5956454121306376,3,7,14360
1,2.75,5.119326467450838,0.6092371562013492,3,7,14360
1,7.95,5.1643953626522885,0.6132711249351996,3,7,14360
1,1.07,5.1721601132726045,0.5990566037735849,3,7,14360
1,7.82,5.051924954988903,0.6017653167185878,3,7,14360
1,6.89,5.244265870547315,0.609375,3,7,14360
0,5.84,5.039974489907926,0.6190476190476191,3,7,14360
0,1.4,5.141661619880831,0.6201873048907388,3,7,14360
0,7.53,5.060638222948895,0.6015584415584415,3,7,14360
0,1.9,5.125467788591388,0.6276651066042642,3,7,14360
1,7.54,5.160754991851577,0.6107068607068608,3,7,14360
0,4.66,5.039229844575023,0.6196891191709845,3,7,14360
