acc,rt,rt_pred,acc_pred,condition,country,id
1,11.64,12.264866584409384,0.7862714508580343,3,6,12831
1,5.77,12.366984782111336,0.7792676637441981,3,6,12831
1,15.54,12.087799926171776,0.7863825363825364,3,6,12831
1,10.61,12.364201065344554,0.7898812596799174,3,6,12831
1,6.18,12.245325582257294,0.7923553719008265,3,6,12831
1,8.52,12.317994861171337,0.782789009849663,3,6,12831
1,9.41,12.279594676596806,0.7949640287769785,3,6,12831
1,8.05,12.146599333094077,0.7936344969199178,3,6,12831
1,21.75,12.46377945901045,0.7959501557632399,3,6,12831
1,16.25,12.249523850035633,0.7863470557582074,3,6,12831
0,9.29,12.271067722986807,0.7790397521941146,3,6,12831
0,13.45,12.196851503447192,0.7909516380655226,3,6,12831
1,15.82,12.167998899888177,0.7883324728962313,3,6,12831
1,5.59,12.2077100779345,0.7819121447028424,3,6,12831
1,24.35,12.155439785277014,0.7949510561566203,3,6,12831
1,28.7,12.043569563394538,0.7734778121775026,3,6,12831
0,9.62,12.356972871945471,0.7815256875973015,3,6,12831
0,9.53,12.200740741802354,0.8015503875968992,3,6,12831
1,18.65,12.001276549312479,0.7626680455015512,3,6,12831
