acc,rt,rt_pred,acc_pred,condition,country,id
1,6.1,5.210629621623755,0.7652218782249742,3,8,16816
1,5.29,5.227166580440074,0.7696717040125065,3,8,16816
1,3.93,5.201482445175406,0.7623762376237624,3,8,16816
1,3.56,5.260209885685775,0.7568404749612804,3,8,16816
0,5.23,5.219824068675387,0.7658128593831678,3,8,16816
1,7.47,5.2608913468113805,0.756198347107438,3,8,16816
0,5.9,5.211925968483205,0.7631168831168831,3,8,16816
1,6.74,5.206311378045557,0.7675257731958763,3,8,16816
1,6.79,5.181955042708016,0.7570239334027055,3,8,16816
1,4.37,5.252355829004607,0.7641606591143152,3,8,16816
1,4.1,5.234725236555469,0.7585848074921956,3,8,16816
1,5.14,5.163354030335108,0.7496103896103896,3,8,16816
1,4.83,5.224409574724636,0.7703896103896104,3,8,16816
0,6.21,5.212308788949053,0.7476489028213166,3,8,16816
1,7.08,5.217688152404601,0.744198040226921,3,8,16816
1,4.53,5.2203905351480335,0.7532400207361327,3,8,16816
1,4.1,5.240681610847342,0.7537506466632178,3,8,16816
0,6.73,5.205738137210069,0.7596253902185224,3,8,16816
0,4.62,5.226319627897905,0.7395615866388309,3,8,16816
1,4.86,5.215529565199323,0.7680707228289132,3,8,16816
