acc,rt,rt_pred,acc_pred,condition,country,id
1,10.2,8.56520369980574,0.6994063680518079,3,1,1000
1,5.2,8.716262747496224,0.6965927528393726,3,1,1000
1,13.18,8.599398193911071,0.6897829539438857,3,1,1000
1,10.91,8.620272309424125,0.6819902650081124,3,1,1000
1,15.0,8.577828896277218,0.6839546191247974,3,1,1000
1,4.86,8.603658902550908,0.708779443254818,3,1,1000
1,13.59,8.62737110585279,0.6859416445623342,3,1,1000
1,7.1,8.592919028041276,0.6796116504854369,3,1,1000
1,5.1,8.622275990128006,0.6871657754010695,3,1,1000
0,6.8,8.525537386469273,0.6785904965296317,3,1,1000
1,8.19,8.565765144828628,0.678745267712277,3,1,1000
0,7.98,8.609012954978441,0.6727664155005382,3,1,1000
1,8.9,8.611776726056634,0.6903876792352629,3,1,1000
0,7.7,8.64156603795798,0.6753246753246753,3,1,1000
1,15.14,8.745548356885324,0.6922660897782585,3,1,1000
0,8.69,8.542812819233491,0.6865990389749066,3,1,1000
0,12.39,8.516847150745578,0.6796116504854369,3,1,1000
0,8.4,8.559272953876292,0.6748140276301806,3,1,1000
1,9.7,8.633684858178603,0.683083511777302,3,1,1000
