acc,rt,rt_pred,acc_pred,condition,country,id
1,9.13,6.473884798424115,0.7139188495120699,3,14,29618
0,16.42,6.682635774204371,0.7208939708939709,3,14,29618
1,12.85,6.603932666446955,0.7058521560574949,3,14,29618
1,2.92,6.565153950497009,0.7088082901554404,3,14,29618
1,3.07,6.6218130041272545,0.7011375387797312,3,14,29618
1,11.79,6.4992311557699285,0.6964839710444675,3,14,29618
1,11.25,6.715025381328331,0.6944157187176836,3,14,29618
1,2.24,6.501241635744591,0.6941420425090721,3,14,29618
1,5.09,6.5716261787799315,0.7062467733608673,3,14,29618
1,3.25,6.61806392475097,0.6956072351421189,3,14,29618
0,6.83,6.599727825155892,0.6972049689440993,3,14,29618
1,3.54,6.716631897630551,0.6874356333676622,3,14,29618
0,6.67,6.700163303419967,0.7105674128058302,3,14,29618
0,8.14,6.576344895803695,0.677319587628866,3,14,29618
1,3.18,6.622593643614004,0.6914285714285714,3,14,29618
1,6.29,6.6214057409975595,0.7015463917525773,3,14,29618
0,11.47,6.733537898817579,0.7074688796680498,3,14,29618
1,7.3,6.599584163124996,0.702423929860753,3,14,29618
1,7.26,6.638108157796254,0.7084851639770953,3,14,29618
0,4.42,6.64439086726168,0.7031491997934951,3,14,29618
