acc,rt,rt_pred,acc_pred,condition,country,id
1,21.69,13.705915954736122,0.843664289632474,3,2,3704
1,20.09,13.950255679719005,0.8455640744797371,3,2,3704
1,29.12,13.871932401044592,0.8578458173865501,3,2,3704
1,13.97,13.862274678091348,0.8534718425369054,3,2,3704
1,13.1,13.747457346095404,0.846027397260274,3,2,3704
1,12.33,13.841199676792067,0.8435448577680525,3,2,3704
1,18.47,13.78250712009807,0.8538170005414185,3,2,3704
1,5.89,13.76409215016847,0.8399348887683126,3,2,3704
1,24.9,14.170300019392435,0.8363047001620746,3,2,3704
1,20.08,13.85025988147082,0.84375,3,2,3704
0,18.76,13.900095582683704,0.8501611170784104,3,2,3704
1,22.38,13.728867827180416,0.8385869565217391,3,2,3704
1,6.14,13.864649358207332,0.8440265486725663,3,2,3704
1,6.14,13.757185567474362,0.8367903930131004,3,2,3704
0,19.95,13.73436151270955,0.8433931484502447,3,2,3704
1,7.61,13.839908398664912,0.8355941399891481,3,2,3704
1,18.3,13.644669803434816,0.8289473684210527,3,2,3704
1,8.31,13.621246337037219,0.8425876010781671,3,2,3704
0,19.46,13.866923302051072,0.8322368421052632,3,2,3704
