acc,rt,rt_pred,acc_pred,condition,country,id
0,0.8,0.7658678125627139,1.0,3,7,14565
0,0.76,0.7576041228420152,1.0,3,7,14565
0,0.88,0.7601358826496648,1.0,3,7,14565
0,0.6,0.7644837316270504,1.0,3,7,14565
0,0.69,0.7654114484768191,1.0,3,7,14565
0,0.58,0.7584279967297846,1.0,3,7,14565
0,1.07,0.7648327204360205,1.0,3,7,14565
0,0.64,0.766582474337699,1.0,3,7,14565
1,0.73,0.7533882957776964,1.0,3,7,14565
1,0.57,0.7626039837891255,1.0,3,7,14565
1,0.63,0.7670296044668447,1.0,3,7,14565
1,0.68,0.7566595888785095,1.0,3,7,14565
1,0.7,0.7614180343878263,1.0,3,7,14565
1,0.74,0.7676005984105273,1.0,3,7,14565
1,0.8,0.7682105386615824,1.0,3,7,14565
1,0.98,0.7631872575863806,1.0,3,7,14565
1,0.98,0.7620448365558072,1.0,3,7,14565
