acc,rt,rt_pred,acc_pred,condition,country,id
1,6.58,11.528454697858662,0.7165689930740543,3,5,10837
1,16.63,11.496236279234386,0.6946973754686663,3,5,10837
1,17.52,11.703011125197872,0.712,3,5,10837
1,16.89,11.611568757685275,0.7049356223175965,3,5,10837
1,11.39,11.674859841882407,0.7061027837259101,3,5,10837
1,11.49,11.643516880550774,0.7051835853131749,3,5,10837
1,7.24,11.549511044518727,0.6921038685744568,3,5,10837
1,12.89,11.635808247792228,0.6939102564102564,3,5,10837
0,13.39,11.533727194855164,0.7076180257510729,3,5,10837
1,9.73,11.529073836576295,0.6897477187332259,3,5,10837
0,6.14,11.630390445299005,0.7116827438370846,3,5,10837
0,9.46,11.682551814755477,0.695069667738478,3,5,10837
1,10.32,11.484161115528924,0.6897654584221748,3,5,10837
1,15.14,11.599015607668,0.7040979244278872,3,5,10837
1,19.23,11.66269565388208,0.7085775173148642,3,5,10837
0,8.49,11.754783322974045,0.6988667026443605,3,5,10837
1,10.37,11.613727364456246,0.6990913949759487,3,5,10837
1,8.66,11.551087157631214,0.7086446104589115,3,5,10837
0,21.63,11.43699684926778,0.6803409696323921,3,5,10837
0,20.34,11.712758701181993,0.6976,3,5,10837
