acc,rt,rt_pred,acc_pred,condition,country,id
1,3.81,5.980135337397052,0.752832131822863,3,1,103
1,5.11,5.987415408667057,0.7339544513457557,3,1,103
0,4.39,6.065458252754778,0.752194114610222,3,1,103
1,8.52,6.004503621155311,0.7516709511568124,3,1,103
1,4.23,6.006036290060032,0.7422037422037422,3,1,103
1,6.58,6.010582231881099,0.7231404958677686,3,1,103
0,6.17,5.948817468118877,0.7327141382868937,3,1,103
0,4.29,5.994333231822845,0.7409138110072689,3,1,103
1,9.74,5.997234296306131,0.7331619537275065,3,1,103
1,5.15,5.956844456468139,0.7288659793814433,3,1,103
1,5.43,5.991712373941559,0.7484536082474227,3,1,103
1,5.03,6.02530115969546,0.737984496124031,3,1,103
1,5.13,5.986376202813464,0.7344074844074844,3,1,103
0,5.03,6.063992133058881,0.7521761392729135,3,1,103
1,6.05,5.944217337645088,0.7285418821096173,3,1,103
1,8.95,6.0225624484493006,0.7364899639732373,3,1,103
0,8.26,6.017209515793436,0.7348837209302326,3,1,103
1,7.86,6.0613161790970445,0.7534883720930232,3,1,103
1,8.55,5.958606137432205,0.7367062467733608,3,1,103
