acc,rt,rt_pred,acc_pred,condition,country,id
1,2.04,0.7774315249826613,0.569,3,15,32334
1,0.24,0.809216601167271,0.5487743871935968,3,15,32334
0,0.26,0.7913849238414574,0.5507753876938469,3,15,32334
1,0.59,0.7817752966338795,0.5532766383191596,3,15,32334
1,1.43,0.807817158937933,0.549049049049049,3,15,32334
1,0.71,0.8176443008964014,0.5647823911955978,3,15,32334
1,0.39,0.8220857179965232,0.5495495495495496,3,15,32334
0,1.42,0.8048590935547504,0.5620620620620621,3,15,32334
1,1.33,0.7898707474723935,0.5495495495495496,3,15,32334
1,0.5,0.7910500663316564,0.5645645645645646,3,15,32334
0,1.0,0.8122006448462753,0.561122244488978,3,15,32334
1,0.35,0.8036428463992565,0.5652826413206603,3,15,32334
0,1.67,0.786190633125684,0.5647823911955978,3,15,32334
0,0.37,0.7934536498437434,0.56312625250501,3,15,32334
0,0.28,0.788302066168888,0.5730730730730731,3,15,32334
0,0.78,0.806669570652568,0.5420841683366734,3,15,32334
