acc,rt,rt_pred,acc_pred,condition,country,id
1,8.77,6.517098092545909,0.7587506731287023,3,4,7655
1,10.68,6.439133645371874,0.7285867237687366,3,4,7655
1,3.97,6.452009285779482,0.7279569892473118,3,4,7655
1,3.6,6.4454805112712,0.7459720730397422,3,4,7655
1,12.21,6.500323851217319,0.7327262988752009,3,4,7655
1,4.32,6.376749680010216,0.7517388978063135,3,4,7655
1,12.53,6.444042278534907,0.7344332091538052,3,4,7655
1,7.91,6.493772082420862,0.7396002160994057,3,4,7655
1,10.5,6.588258022608805,0.7345415778251599,3,4,7655
0,11.14,6.529587472664548,0.7262931034482759,3,4,7655
0,4.97,6.50558075818489,0.731496488384657,3,4,7655
1,2.86,6.446098034063839,0.7282958199356914,3,4,7655
1,9.65,6.53154292385737,0.7392703862660944,3,4,7655
0,11.28,6.678131854373211,0.7314468766684463,3,4,7655
1,4.49,6.472562323096581,0.7415368081676518,3,4,7655
0,7.13,6.434539551224351,0.7447495961227787,3,4,7655
0,3.4,6.486919294749715,0.7584,3,4,7655
1,4.84,6.415718677397977,0.7389428263214671,3,4,7655
1,6.18,6.35345011592106,0.7382875605815832,3,4,7655
