acc,rt,rt_pred,acc_pred,condition,country,id
1,13.17,13.108788740212061,0.8206785137318255,3,3,6040
1,6.76,13.341317344450998,0.8111587982832618,3,3,6040
0,29.43,13.150394804834505,0.796236559139785,3,3,6040
1,5.25,13.262126098842424,0.8348574502420656,3,3,6040
1,17.5,13.444640623509644,0.8264373992477163,3,3,6040
1,11.18,13.08702015315471,0.820855614973262,3,3,6040
1,22.2,13.424460188057433,0.8254817987152034,3,3,6040
1,17.3,13.534638692774468,0.8068181818181818,3,3,6040
1,6.16,13.2367695781505,0.823623730625334,3,3,6040
1,7.04,13.382196872875445,0.8095238095238095,3,3,6040
0,13.83,13.303607126970803,0.8194888178913738,3,3,6040
1,20.0,13.198992327951611,0.8081239978621059,3,3,6040
1,8.53,13.456505140072672,0.8338692390139335,3,3,6040
0,20.51,13.263441693717704,0.8021505376344086,3,3,6040
1,28.58,13.553097193903655,0.8331539289558665,3,3,6040
1,16.01,13.507667779797899,0.8233082706766918,3,3,6040
