acc,rt,rt_pred,acc_pred,condition,country,id
1,3.79,5.294204824814473,0.632172131147541,3,12,25940
0,4.07,5.360039113178849,0.6364567332309268,3,12,25940
1,4.45,5.377537394536147,0.6349614395886889,3,12,25940
1,6.19,5.327753835334797,0.6078732106339468,3,12,25940
1,4.7,5.33460999539459,0.6329568788501027,3,12,25940
0,5.22,5.308187150530304,0.6202854230377166,3,12,25940
0,8.01,5.396091713239787,0.6412096360840595,3,12,25940
1,7.83,5.356931860710186,0.6300875837197321,3,12,25940
1,7.26,5.349519457062244,0.6243628950050968,3,12,25940
1,7.43,5.3650933296744725,0.6316056910569106,3,12,25940
1,4.78,5.358377866311815,0.6331632653061224,3,12,25940
1,4.69,5.333156378240438,0.6411434405308831,3,12,25940
1,4.61,5.321846369329089,0.6385911179173047,3,12,25940
0,5.0,5.334229248515086,0.6441717791411042,3,12,25940
0,3.9,5.325753742692329,0.6193647540983607,3,12,25940
1,4.57,5.362069968202673,0.6418367346938776,3,12,25940
0,5.75,5.309780369453721,0.6411042944785276,3,12,25940
1,6.79,5.326371514819961,0.6275115919629057,3,12,25940
0,4.3,5.314612795399761,0.6279898218829516,3,12,25940
