acc,rt,rt_pred,acc_pred,condition,country,id
0,16.2,17.349791744834278,0.6701773835920177,3,8,15396
1,22.01,17.508955181880527,0.6745205479452054,3,8,15396
1,18.4,17.70281370630393,0.6684901531728665,3,8,15396
1,24.39,17.59550446506428,0.6488888888888888,3,8,15396
1,27.72,17.668676467507495,0.6623955431754874,3,8,15396
0,20.54,17.628562244292855,0.6547884187082406,3,8,15396
0,11.06,17.541023438091155,0.6704980842911877,3,8,15396
1,15.0,17.635618139307365,0.6694260485651214,3,8,15396
1,16.86,17.642883738253335,0.6624026696329255,3,8,15396
1,13.3,17.58347317782428,0.674069961132704,3,8,15396
0,21.67,17.419695656901155,0.6721401204159825,3,8,15396
1,23.25,17.474633862457477,0.6703539823008849,3,8,15396
1,19.65,17.463990649157406,0.6757357023875624,3,8,15396
1,25.9,17.368405886609814,0.6886586695747001,3,8,15396
1,14.64,17.406288882763963,0.6753175041413584,3,8,15396
1,12.7,17.43285334469572,0.6720580033463469,3,8,15396
0,20.72,17.510658921572062,0.6633663366336634,3,8,15396
0,19.02,17.532715506114457,0.6598337950138504,3,8,15396
