acc,rt,rt_pred,acc_pred,condition,country,id
1,11.51,7.422729210080522,0.521536066424494,3,5,9113
0,5.34,7.532774433815404,0.5209086215797625,3,5,9113
0,8.64,7.4185685628416005,0.5277492291880781,3,5,9113
0,7.58,7.490648453429029,0.5445187853834277,3,5,9113
0,8.13,7.440607340588869,0.5250128932439402,3,5,9113
0,8.89,7.340824526142945,0.5172236503856041,3,5,9113
0,11.39,7.503662844301771,0.5320910973084886,3,5,9113
1,6.94,7.412354954495211,0.5333333333333333,3,5,9113
0,7.95,7.431695517859369,0.522703818369453,3,5,9113
0,6.14,7.426702379355827,0.5288012454592631,3,5,9113
1,5.49,7.444998666058571,0.5206825232678387,3,5,9113
1,6.98,7.52818816016298,0.5255286230015472,3,5,9113
1,9.35,7.41684949072786,0.5297157622739018,3,5,9113
1,5.2,7.403832075773579,0.5330237358101135,3,5,9113
1,5.89,7.51841411647877,0.5386210471747019,3,5,9113
1,8.32,7.413439852143523,0.5246913580246914,3,5,9113
1,8.07,7.438877076389546,0.5346687211093991,3,5,9113
0,7.94,7.403256196215909,0.5198351365275631,3,5,9113
1,6.93,7.414124212334752,0.515511892450879,3,5,9113
