acc,rt,rt_pred,acc_pred,condition,country,id
1,7.82,8.099026264408199,0.5640495867768595,3,16,34020
1,7.08,8.103919642763591,0.5909327774882751,3,16,34020
1,6.95,8.050402360263597,0.6006256517205423,3,16,34020
1,10.45,8.082909465592275,0.5649484536082474,3,16,34020
1,9.4,8.060094204908795,0.5834625322997417,3,16,34020
1,6.28,8.090459666951155,0.587203302373581,3,16,34020
1,5.31,8.133684238233737,0.5763239875389408,3,16,34020
1,9.58,8.108139493851503,0.5738045738045738,3,16,34020
1,8.62,8.148296512752179,0.5456431535269709,3,16,34020
1,12.02,8.08836837231105,0.5717255717255717,3,16,34020
1,7.38,8.129081733177262,0.5601445534331441,3,16,34020
0,8.54,8.146196550594556,0.5681700362882323,3,16,34020
0,8.63,8.10451440304357,0.5960844925296239,3,16,34020
0,6.17,8.196201964535538,0.5711329539575789,3,16,34020
0,7.68,7.9711112959116495,0.5835084033613446,3,16,34020
0,7.25,8.148504662535675,0.5658914728682171,3,16,34020
0,13.36,8.121553850598746,0.577023498694517,3,16,34020
0,7.96,8.185677034936308,0.5516528925619835,3,16,34020
