acc,rt,rt_pred,acc_pred,condition,country,id
1,5.6,6.0919559572532656,0.8936170212765957,3,7,13194
1,6.47,5.929388486686315,0.8770746887966805,3,7,13194
1,4.6,6.057902761479262,0.8997923156801662,3,7,13194
1,6.54,6.01998670019563,0.8833940655908381,3,7,13194
1,6.32,6.0337986115336335,0.891042430591933,3,7,13194
0,5.06,6.046014037553491,0.9004149377593361,3,7,13194
1,3.62,6.027164385033357,0.884318766066838,3,7,13194
0,8.45,5.988682085036313,0.8776260504201681,3,7,13194
1,4.37,5.9889272095190655,0.8889465490399585,3,7,13194
1,10.3,6.051274912855371,0.8911353032659409,3,7,13194
1,7.62,6.031831322083138,0.874154966198648,3,7,13194
1,7.99,6.022017564695902,0.8854003139717426,3,7,13194
1,6.3,6.0152295950802195,0.8962117280747276,3,7,13194
1,5.72,6.029910062203417,0.8779099844800827,3,7,13194
1,3.5,5.85407753442272,0.891765924391507,3,7,13194
1,6.7,5.981667840344514,0.8881373569198752,3,7,13194
1,7.75,6.049134452730151,0.8914405010438413,3,7,13194
