acc,rt,rt_pred,acc_pred,condition,country,id
1,11.24,8.407730782865881,0.816710182767624,3,3,6221
1,4.3,8.418845314096382,0.8102808691043986,3,3,6221
0,16.46,8.349844187083018,0.8141361256544503,3,3,6221
0,12.32,8.426853623509606,0.8115485564304462,3,3,6221
1,17.28,8.425359284280638,0.8138918345705196,3,3,6221
1,8.46,8.436928257466171,0.8089005235602095,3,3,6221
1,9.26,8.431446944448348,0.7958968963703315,3,3,6221
1,11.37,8.380600068547974,0.8150105708245243,3,3,6221
1,4.29,8.310218385638816,0.8220826792255364,3,3,6221
1,10.13,8.395218091539244,0.8201363398007341,3,3,6221
1,8.33,8.382966788823857,0.8195767195767196,3,3,6221
1,6.07,8.396126810120851,0.8304552590266876,3,3,6221
1,4.65,8.502075070770701,0.8187565858798735,3,3,6221
1,13.11,8.27211445368424,0.8249868212967844,3,3,6221
0,13.47,8.468194706670186,0.8198529411764706,3,3,6221
1,6.87,8.79245161627364,0.8138075313807531,3,3,6221
0,10.76,8.470536895880972,0.8122384937238494,3,3,6221
1,9.63,8.595391039922225,0.8246719160104987,3,3,6221
1,9.94,8.523416140625661,0.8088235294117647,3,3,6221
1,4.38,8.404637936631262,0.8086680761099366,3,3,6221
