acc,rt,rt_pred,acc_pred,condition,country,id
1,13.94,9.608337450839276,0.7746331236897275,3,14,29970
1,6.12,9.79899548990216,0.7924430641821946,3,14,29970
1,9.48,9.859809549014132,0.7863777089783281,3,14,29970
1,5.29,9.868188911200567,0.796574987026466,3,14,29970
1,5.67,9.705362801390722,0.7778925619834711,3,14,29970
1,9.45,9.766580931346137,0.773555439875065,3,14,29970
1,19.85,9.865940796680702,0.7932989690721649,3,14,29970
1,7.12,9.757034950582286,0.7904066736183525,3,14,29970
1,7.85,9.59280503662917,0.8015748031496063,3,14,29970
1,9.07,9.926269131921552,0.7865979381443299,3,14,29970
0,17.77,9.80041097365029,0.8086099585062241,3,14,29970
0,16.7,9.74788599558006,0.7676455435342607,3,14,29970
1,6.1,9.791658160943664,0.7794421487603306,3,14,29970
1,10.48,9.662865240230332,0.7923553719008265,3,14,29970
1,9.5,9.850949767989778,0.7924037460978148,3,14,29970
0,10.03,9.76966859113637,0.7936425221469515,3,14,29970
1,10.71,9.803860478721676,0.7820910973084886,3,14,29970
0,14.04,9.74711906009065,0.7918807810894142,3,14,29970
1,8.31,9.762014598732344,0.8135416666666667,3,14,29970
