acc,rt,rt_pred,acc_pred,condition,country,id
1,5.13,7.264352133572175,0.719856336582863,3,14,28623
1,8.01,7.167626901532079,0.7415210688591983,3,14,28623
1,7.96,7.165792271283916,0.7350206611570248,3,14,28623
1,8.2,7.235744248186233,0.7404343329886246,3,14,28623
1,7.3,7.194539901477675,0.7221366204417052,3,14,28623
1,4.54,7.194986493481319,0.7232281427832384,3,14,28623
1,4.61,7.232973889907418,0.7276485788113695,3,14,28623
1,8.69,7.233212359983785,0.7318952234206472,3,14,28623
1,5.48,7.234958067281717,0.7227366255144033,3,14,28623
1,4.23,7.153075376861919,0.729296066252588,3,14,28623
1,9.4,7.166604618533966,0.7440904419321686,3,14,28623
1,5.38,7.28716925553036,0.7596302003081664,3,14,28623
0,7.74,7.2705866994418,0.7290918419702411,3,14,28623
0,5.54,7.301029679520916,0.7343345416882444,3,14,28623
1,5.91,7.1875369955029385,0.717750257997936,3,14,28623
1,12.42,7.218900691690805,0.7360328036904151,3,14,28623
0,10.25,7.257858128097506,0.7493606138107417,3,14,28623
0,9.4,7.249436825794603,0.7431946584488958,3,14,28623
0,13.63,7.270994203561389,0.7268041237113402,3,14,28623
