acc,rt,rt_pred,acc_pred,condition,country,id
0,0.75,1.068500444661985,0.3921960980490245,3,7,14723
0,1.04,1.0700487579267992,0.3923733065730055,3,7,14723
0,2.1,1.0545356782428228,0.3870806209313971,3,7,14723
0,0.88,1.080403301489851,0.4159159159159159,3,7,14723
1,1.18,1.0493238235606641,0.413,3,7,14723
1,0.88,1.0772087031017707,0.405811623246493,3,7,14723
1,0.48,1.0634046875189256,0.4120300751879699,3,7,14723
1,0.9,1.0335862237802316,0.40080160320641284,3,7,14723
0,0.95,1.053664416809057,0.4084084084084084,3,7,14723
1,0.8,1.0670098091566036,0.3948948948948949,3,7,14723
1,1.69,1.0751124857218162,0.4004004004004004,3,7,14723
0,0.95,1.0782859687212596,0.37987987987987987,3,7,14723
0,0.48,1.0594878762032227,0.3900851276915373,3,7,14723
0,0.56,1.0572625019725341,0.3783783783783784,3,7,14723
0,2.35,1.0587365713818477,0.3915,3,7,14723
