acc,rt,rt_pred,acc_pred,condition,country,id
1,5.6,7.5693849862196005,0.8507936507936508,3,6,11243
1,3.82,7.554499460587012,0.8719576719576719,3,6,11243
1,14.76,7.467880572034692,0.8515376458112407,3,6,11243
1,3.36,7.603018069541422,0.8629629629629629,3,6,11243
1,13.38,7.390341099476378,0.8536585365853658,3,6,11243
0,10.26,7.670681964610442,0.8542553191489362,3,6,11243
0,9.4,7.582984889197427,0.8691239316239316,3,6,11243
1,12.62,7.591545073272902,0.8446808510638298,3,6,11243
1,6.99,7.552392225092636,0.849307774227902,3,6,11243
1,5.32,7.517136015238494,0.846684350132626,3,6,11243
1,6.02,7.491632468566478,0.8454593733404142,3,6,11243
1,7.34,7.57342536786355,0.842443729903537,3,6,11243
1,5.35,7.578093870274748,0.8495481127060075,3,6,11243
1,7.85,7.6092112734622654,0.8566117896972916,3,6,11243
1,7.46,7.55223726529533,0.8640724946695096,3,6,11243
1,15.06,7.587078820318473,0.864,3,6,11243
0,7.59,7.608732718333735,0.833864118895966,3,6,11243
1,6.84,7.440138719041898,0.8572184029613961,3,6,11243
1,6.24,7.530061234045407,0.861244019138756,3,6,11243
