acc,rt,rt_pred,acc_pred,condition,country,id
0,1.13,1.4700497772966417,0.5062593890836254,3,8,16325
0,1.34,1.5013894616805465,0.4982473710565849,3,8,16325
1,1.76,1.503250185218182,0.49074537268634316,3,8,16325
1,2.78,1.4760818242737725,0.5047571357035553,3,8,16325
1,1.29,1.4849913327530446,0.514014014014014,3,8,16325
0,1.59,1.5013879840751647,0.5102551275637819,3,8,16325
0,3.0,1.5031763890959497,0.5150300601202404,3,8,16325
0,1.8,1.4733723806252665,0.5155466399197592,3,8,16325
1,1.36,1.4946692206152639,0.499749624436655,3,8,16325
0,1.47,1.4904036931267468,0.5172586293146574,3,8,16325
1,1.09,1.502123154724537,0.514,3,8,16325
1,0.81,1.4689038387896938,0.5037593984962406,3,8,16325
0,0.95,1.507967882672399,0.5057586379569354,3,8,16325
0,0.98,1.4754197991557094,0.4909819639278557,3,8,16325
1,1.59,1.4980152576566044,0.5210420841683366,3,8,16325
1,0.99,1.50437447115407,0.515015015015015,3,8,16325
