acc,rt,rt_pred,acc_pred,condition,country,id
1,18.57,7.13405157183721,0.5777543489720611,3,10,20415
0,5.03,6.9929986335241745,0.5684320922915574,3,10,20415
1,5.1,6.881349597343848,0.5825951016154247,3,10,20415
1,2.48,7.04967547688643,0.5798319327731093,3,10,20415
0,6.53,7.05257836426127,0.5837270341207349,3,10,20415
0,5.93,7.098761874845632,0.5820739968733716,3,10,20415
0,14.5,7.036888904788839,0.5756302521008403,3,10,20415
0,2.15,6.992794710543727,0.5940646528881823,3,10,20415
1,13.84,7.266717780909501,0.5793103448275863,3,10,20415
0,7.74,7.172727335010725,0.5828988529718456,3,10,20415
1,6.74,7.014046063114951,0.5718766335598536,3,10,20415
1,8.54,7.144173082254308,0.5794148380355277,3,10,20415
1,7.7,7.0933842883635645,0.5644490644490644,3,10,20415
1,11.07,7.121289649347228,0.5728563913729616,3,10,20415
1,10.23,7.052180812174451,0.5877466251298027,3,10,20415
1,5.49,7.272842770449493,0.570385818561001,3,10,20415
1,15.71,6.912441031167258,0.5800209205020921,3,10,20415
0,2.27,6.948325688652335,0.5615505500261917,3,10,20415
0,1.38,7.2156806907205295,0.578642819568648,3,10,20415
