acc,rt,rt_pred,acc_pred,condition,country,id
1,3.87,7.051668060730416,0.7086161879895562,3,4,7521
1,14.25,7.26135772754413,0.6976141078838174,3,4,7521
1,7.42,7.089520284567219,0.7086820083682008,3,4,7521
1,4.14,7.088943747882765,0.7070496083550913,3,4,7521
1,8.34,7.095196411862828,0.7039370078740157,3,4,7521
1,4.29,7.213238141976333,0.7006302521008403,3,4,7521
1,11.03,7.264356678752737,0.7041884816753927,3,4,7521
1,7.59,7.2451628637140795,0.7052962768746722,3,4,7521
1,5.89,7.214454757798758,0.6933056564608199,3,4,7521
1,3.44,7.2943245533568115,0.6972717733473243,3,4,7521
1,10.3,7.290778232834242,0.6947040498442367,3,4,7521
1,5.99,7.183731318697737,0.6975533576262364,3,4,7521
0,4.55,7.1988924426252945,0.6853874154966199,3,4,7521
1,8.57,7.179371865168406,0.6980042016806722,3,4,7521
1,10.54,7.142896117506584,0.6940376569037657,3,4,7521
0,7.04,7.074760969673929,0.6993736951983298,3,4,7521
0,7.2,7.205884331922557,0.6939947780678851,3,4,7521
0,4.68,7.166363121992808,0.6951537258989057,3,4,7521
0,14.58,7.106345384409028,0.7107868681605003,3,4,7521
0,13.04,7.165759589283433,0.6983122362869199,3,4,7521
