acc,rt,rt_pred,acc_pred,condition,country,id
0,2.32,5.6056057809029936,0.6750670241286864,3,8,16513
1,4.71,5.5793919230988065,0.676010781671159,3,8,16513
1,6.05,5.435860028259643,0.6757333333333333,3,8,16513
1,7.18,5.520558028265992,0.6670258620689655,3,8,16513
0,4.6,5.377547437258033,0.6770889487870619,3,8,16513
0,4.0,5.522729993790707,0.6806226516371444,3,8,16513
1,6.22,5.4178461547722545,0.6666666666666666,3,8,16513
1,4.45,5.472299984537971,0.6924307036247335,3,8,16513
1,5.4,5.452421038045625,0.6656017039403621,3,8,16513
1,3.9,5.491123690548875,0.6656,3,8,16513
1,5.07,5.492319335737935,0.6727175654030967,3,8,16513
1,9.35,5.560983111475344,0.6872649113379903,3,8,16513
1,5.56,5.477404024943438,0.6615302869287991,3,8,16513
1,9.92,5.59489673467424,0.6752827140549273,3,8,16513
0,6.93,5.527130215727769,0.6643318965517241,3,8,16513
0,6.77,5.432146427216965,0.677712453233565,3,8,16513
0,7.35,5.546830198478438,0.6843501326259946,3,8,16513
1,7.74,5.4149851121303065,0.6853932584269663,3,8,16513
