acc,rt,rt_pred,acc_pred,condition,country,id
1,12.71,9.08695980575578,0.7714285714285715,3,13,27110
1,9.66,9.086410629819813,0.7522123893805309,3,13,27110
1,6.21,9.056251814630963,0.7454827052142489,3,13,27110
1,6.48,9.078206635915597,0.7634297520661157,3,13,27110
0,11.0,9.102381290366743,0.7633905356214249,3,13,27110
1,11.35,9.08617882950018,0.7584240539139451,3,13,27110
1,16.06,8.995300973592327,0.7597707139134966,3,13,27110
1,6.33,9.070753068633802,0.7763429752066116,3,13,27110
0,10.08,9.035573649970962,0.7792816241540864,3,13,27110
1,11.93,9.024358418178979,0.7735355648535565,3,13,27110
0,6.8,9.077734244364576,0.7576385292594511,3,13,27110
1,7.79,8.99657745114246,0.7503892060197198,3,13,27110
1,8.59,9.199188573013183,0.7675507020280812,3,13,27110
1,5.02,9.055870903021113,0.7315154693235448,3,13,27110
1,8.02,9.037178960112396,0.7525933609958506,3,13,27110
1,9.01,9.026951573954134,0.7546972860125261,3,13,27110
1,17.23,9.128664329711127,0.75168132436627,3,13,27110
1,8.13,9.104584772943793,0.7475324675324675,3,13,27110
0,8.47,9.233654614777869,0.754294638209266,3,13,27110
0,9.93,9.042445768463153,0.7445482866043613,3,13,27110
