acc,rt,rt_pred,acc_pred,condition,country,id
1,3.64,5.145908974789573,0.6119096509240246,3,3,4474
1,3.44,5.237973016678239,0.5982688391038696,3,3,4474
0,10.45,5.214938289112761,0.6153061224489796,3,3,4474
1,5.5,5.192708478038829,0.5940695296523517,3,3,4474
1,6.21,5.2679788919215405,0.6160531697341514,3,3,4474
1,5.5,5.0791244315515325,0.6156601842374616,3,3,4474
1,4.13,5.205164777612191,0.6294027565084227,3,3,4474
1,2.97,5.213354761421184,0.6182657773217034,3,3,4474
1,5.73,5.16817205636373,0.6345463864684777,3,3,4474
0,6.54,5.145579830200414,0.6230925737538149,3,3,4474
0,3.82,5.298394964010432,0.5880855397148677,3,3,4474
0,3.88,5.175759680129235,0.6002039775624681,3,3,4474
0,5.6,5.1874055766844975,0.6372498717290919,3,3,4474
1,8.96,5.256257866176633,0.6095189355168884,3,3,4474
0,3.6,5.179489415812008,0.5989769820971867,3,3,4474
0,2.7,5.225494585895433,0.6010204081632653,3,3,4474
1,5.47,5.176459881747116,0.6121304791029561,3,3,4474
1,7.83,5.071022472101039,0.6041879468845761,3,3,4474
